OID_,type,subtype,curb_id,dist_s_m,dist_e_m
290,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzg4,12.2900000,16.1800003
291,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzg4,32.6199989,39.8199997
292,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzg4,54.5200005,58.0999985
293,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjExMzk3,0.0000000,120.7289963
294,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNDA0,36.3400002,39.9900017
295,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNDA0,78.4700012,83.5500031
296,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNDA3,11.0100002,14.7600002
297,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTY5,6.8899999,12.2799997
298,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTY5,36.6199989,42.7099991
299,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTY5,98.1399994,108.6800003
300,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTY5,114.3000031,122.3300018
301,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjExNTcw,36.6599998,91.5899963
302,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTcw,91.5899963,95.1800003
303,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjExNTcw,95.1800003,95.9199982
304,Bulbout, ,cGhpbGFkZWxwaGlhOjExNTcw,96.1999969,101.7399979
305,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjExNTcw,104.2200012,119.2500000
306,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTcx,9.1000004,29.9200001
307,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTcx,32.0000000,40.4000015
308,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTcx,68.3799973,73.0100021
309,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTcx,82.4000015,87.7799988
310,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTcx,106.4899979,116.8600006
311,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTcx,138.1799927,146.4600067
312,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTcy,60.4700012,70.5800018
313,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTcz,27.1900005,34.4500008
314,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTcz,92.7200012,103.7200012
315,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTc1,63.9700012,98.7900009
316,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTc1,109.1900024,117.0899963
317,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjExNTc2,0.0000000,131.1459961
318,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTc3,1.0000000,14.0000000
319,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTc4,40.9500008,66.6299973
320,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTc4,84.2799988,90.8099976
321,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTc4,101.7699966,110.5100021
322,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTc4,111.8300018,120.3499985
323,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTc5,31.7800007,46.1100006
324,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTgw,40.3800011,43.6300011
325,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTgw,48.5099983,75.7300034
326,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTgw,78.5699997,82.4700012
327,Construction Zone, ,cGhpbGFkZWxwaGlhOjExNTgx,19.2800007,59.8199997
328,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTgx,93.8399963,102.4100037
329,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjExNTgz,0.0000000,93.9198990
330,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTg0,19.8799992,38.3199997
331,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjExNTg1,0.0000000,64.8320999
332,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjExNTg2,0.0000000,64.0607986
333,Bulbout, ,cGhpbGFkZWxwaGlhOjExNTkw,72.5199966,79.5500031
334,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNTkw,61.0499992,72.5500031
335,Bulbout, ,cGhpbGFkZWxwaGlhOjExNTkw,125.3000031,125.3199997
336,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjAw,50.7200012,69.0599976
337,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjAw,169.9799957,176.3999939
338,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjAx,8.3400002,16.5000000
339,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjAx,70.2399979,76.0299988
340,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjAx,79.8600006,86.8499985
341,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjAx,90.1800003,98.4100037
342,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjAx,101.2900009,107.7200012
343,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjExNjAx,159.2599945,159.9299927
344,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjAx,159.9299927,167.6100006
345,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjExNjAx,167.6100006,180.2200012
346,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjAx,180.2200012,188.9199982
347,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjExNjAx,188.9199982,189.8099976
348,Empty Curb, ,cGhpbGFkZWxwaGlhOjExNjAy,0.0000000,119.4420013
349,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjEz,57.0200005,61.0299988
350,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjEz,66.0699997,75.1699982
351,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjEz,156.5800018,161.4700012
352,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjEz,45.6100006,48.1100006
353,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjEz,101.0500031,107.8700027
354,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjEz,120.9000015,125.8899994
355,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjE0,27.6700001,46.8600006
356,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjE0,49.4199982,58.5699997
357,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjE0,70.6200027,81.4899979
358,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjE1,9.3599997,15.9399996
359,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjE3,40.7200012,99.9400024
360,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjE3,109.0500031,146.0500031
361,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjE5,38.4799995,53.3300018
362,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjExNjE5,53.3300018,55.7999992
363,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjE5,68.7300034,81.2600021
364,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjExNjE5,168.8099976,174.8399963
365,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjE5,174.9299927,193.9799957
366,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjIw,47.8600006,64.1399994
367,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjIw,73.8799973,84.3000031
368,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjIw,136.9199982,142.8999939
369,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjIw,157.8399963,164.4299927
370,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjIw,176.0599976,183.5899963
371,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjIw,191.9600067,199.3000031
372,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjIy,46.5699997,59.9000015
373,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjIy,101.1500015,113.6800003
374,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjIy,168.7299957,174.1199951
375,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjIy,196.7299957,208.9900055
376,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjIy,241.0000000,263.0100098
377,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyNDk4,29.9400005,43.7000008
378,Construction Zone, ,cGhpbGFkZWxwaGlhOjEyNTAw,14.5000000,25.6499996
379,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyODg1,41.7400017,45.3699989
380,Smart Zone, ,cGhpbGFkZWxwaGlhOjEyODg3,14.0600004,121.4199982
381,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjEyODg4,0.0000000,31.6490002
382,Smart Zone, ,cGhpbGFkZWxwaGlhOjEyODg5,8.3800001,77.5000000
383,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyODkw,6.3699999,13.5299997
384,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyODkw,38.5099983,46.1599998
385,Smart Zone, ,cGhpbGFkZWxwaGlhOjEyODkw,85.1100006,127.9199982
386,Smart Zone, ,cGhpbGFkZWxwaGlhOjEyODkx,8.6199999,32.0699997
387,Smart Zone, ,cGhpbGFkZWxwaGlhOjEyODky,15.2500000,52.8699989
388,Smart Zone, ,cGhpbGFkZWxwaGlhOjEyODkz,8.1499996,113.7300034
389,Smart Zone, ,cGhpbGFkZWxwaGlhOjEyODk0,10.3800001,53.1399994
390,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyODk1,58.1300011,62.8100014
391,Smart Zone, ,cGhpbGFkZWxwaGlhOjEyODk1,12.3500004,40.0200005
392,Smart Zone, ,cGhpbGFkZWxwaGlhOjEyODk2,3.1700001,52.7000008
393,Smart Zone, ,cGhpbGFkZWxwaGlhOjEyODk3,16.9400005,57.5900002
394,Smart Zone, ,cGhpbGFkZWxwaGlhOjEyODk4,13.4799995,79.6200027
395,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyODk5,34.8899994,38.7599983
396,Smart Zone, ,cGhpbGFkZWxwaGlhOjEyODk5,13.1899996,34.6199989
397,Smart Zone, ,cGhpbGFkZWxwaGlhOjEyODk5,49.4900017,76.4899979
398,Construction Zone, ,cGhpbGFkZWxwaGlhOjEyOTA1,94.1500015,111.9899979
399,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjEyOTA4,7.2399998,7.3299999
400,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTA4,7.3299999,17.0400009
401,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjEyOTA4,17.0400009,17.2500000
402,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjEyOTA5,75.2900009,75.3399963
403,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTA5,75.3399963,86.9700012
404,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjEyOTA5,86.9700012,94.2200012
405,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTA5,137.9799957,143.7700043
406,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTEw,20.7000008,24.8700008
407,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjEyOTEw,24.8700008,27.5100002
408,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjEyOTE1,97.0100021,105.0100021
409,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTE3,74.0800018,86.3099976
410,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTE4,77.4100037,84.6399994
411,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTE4,129.8200073,140.7500000
412,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTE5,0.0000000,9.7500000
413,Bulbout, ,cGhpbGFkZWxwaGlhOjEyOTE5,15.6599998,53.1800003
414,Bulbout, ,cGhpbGFkZWxwaGlhOjEyOTE5,73.9000015,130.9700012
415,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTE5,130.9700012,138.9700012
416,Bulbout, ,cGhpbGFkZWxwaGlhOjEyOTE5,138.9700012,170.7299957
417,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTIw,77.0400009,91.0800018
418,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjEyOTIw,155.0399933,155.1199951
419,Construction Zone, ,cGhpbGFkZWxwaGlhOjEyOTIz,15.2600002,75.2600021
420,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTIz,75.2600021,79.3000031
421,Construction Zone, ,cGhpbGFkZWxwaGlhOjEyOTIz,79.3000031,79.6500015
422,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTI0,97.5800018,102.9199982
423,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTYx,23.3400002,29.5599995
424,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTYx,61.8400002,72.6999969
425,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjEyOTYy,0.0000000,86.5029984
426,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjEyOTY2,0.0000000,128.7440033
427,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjEyOTY4,0.0000000,90.0002975
428,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTY5,116.3600006,123.3700027
429,Bulbout, ,cGhpbGFkZWxwaGlhOjEyOTcw,7.9800000,19.3099995
430,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjEyOTcw,19.3099995,32.1399994
431,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTcw,32.1399994,45.9500008
432,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjEyOTcw,45.9500008,50.5299988
433,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTcx,44.0000000,56.5499992
434,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTcy,92.5000000,100.6200027
435,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTc1,39.5999985,48.0099983
436,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTc2,12.7200003,17.5599995
437,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTc3,45.4700012,56.2900009
438,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTg1,57.0499992,66.6399994
439,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTg1,103.3700027,112.7200012
440,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTkx,0.0000000,0.0400000
441,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTkx,4.4699998,14.1499996
442,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTkx,26.7999992,37.5800018
443,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjEyOTk0,79.5000000,92.6699982
444,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTk5,79.5599976,85.1500015
445,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzMDAx,81.0500031,84.5199966
446,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzMDAz,41.8199997,57.2700005
447,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzMDM5,30.1599998,57.0600014
448,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjEzMDM5,57.0600014,59.4500008
449,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzMDQy,47.2200012,53.0999985
450,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzMDQ0,19.0499992,29.1599998
451,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzNDU1,28.3899994,39.3400002
452,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzNDU2,58.3800011,65.9300003
453,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzNDU3,13.0799999,18.7000008
454,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzNDU4,7.5500002,16.6000004
455,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzNDU4,54.0800018,61.6199989
456,Bulbout, ,cGhpbGFkZWxwaGlhOjEzNDY2,19.6299992,23.7500000
457,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzNDY2,23.7500000,34.5900002
458,Bulbout, ,cGhpbGFkZWxwaGlhOjEzNDY2,34.5900002,54.5999985
459,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzNDY4,34.4799995,43.4900017
460,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzNDY4,35.6699982,45.7799988
461,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjEzNDcx,6.2100000,98.0400009
462,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzNDcx,98.0400009,106.8000031
463,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjEzNDcx,106.8000031,142.8800049
464,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjEzOTI5,0.0000000,50.7481003
465,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzOTMw,39.2799988,41.5400009
466,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTMy,78.9899979,91.7900009
467,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTMz,13.6499996,35.9599991
468,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTM0,5.7199998,29.6900005
469,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjEzOTM0,30.1200008,112.0199966
470,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTM0,112.0199966,129.0099945
471,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjEzOTM0,129.0099945,129.3899994
472,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzOTM1,87.8700027,101.8899994
473,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTM1,117.5299988,126.1600037
474,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTM2,0.1700000,6.1399999
475,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjEzOTM2,6.2600002,114.8000031
476,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTM2,114.8000031,127.2799988
477,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjEzOTM3,57.5600014,84.0199966
478,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTM3,0.0900000,6.8499999
479,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTM3,125.2699966,134.6100006
480,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjEzOTM5,0.6000000,8.6599998
481,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTQw,22.7800007,47.9399986
482,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTQx,2.1099999,8.1999998
483,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjEzOTQx,83.1100006,91.6100006
484,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTQz,0.0000000,4.5200000
485,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTQz,117.3799973,131.4600067
486,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTQ0,76.0000000,81.9599991
487,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTQ0,114.7500000,123.8899994
488,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTQ1,1.2100000,6.3800001
489,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTQ1,112.9899979,126.0100021
490,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjEzOTQ2,54.9399986,73.0899963
491,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTQ2,3.0799999,9.7700005
492,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTQ2,123.8899994,132.7500000
493,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjEzOTUw,1.5900000,38.9500008
494,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTUw,18.6200008,21.6399994
495,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzOTUw,56.6599998,182.9700012
496,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzOTUw,183.0099945,191.8200073
497,Bulbout, ,cGhpbGFkZWxwaGlhOjEzOTUw,225.8200073,237.1499939
498,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzOTUw,372.4899902,377.0100098
499,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzOTU2,35.4300003,37.3100014
500,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0MzUy,1.9200000,6.7700000
501,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0MzUz,39.0400009,45.3199997
502,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0MzUz,47.4900017,51.9599991
503,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0MzU2,54.1399994,60.8699989
504,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjE0MzU2,67.1200027,67.7799988
505,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0MzU2,67.7799988,81.1600037
506,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjE0MzU3,0.0000000,51.2145996
507,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjE0MzU4,0.0000000,102.4990005
508,Bulbout, ,cGhpbGFkZWxwaGlhOjE0NDE2,69.6900024,100.1699982
509,Bulbout, ,cGhpbGFkZWxwaGlhOjE0NDE4,63.1800003,73.2200012
510,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0NDIw,50.1399994,57.0000000
511,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0NDIy,26.4099998,34.7500000
512,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0NDIz,80.3300018,88.2600021
513,Construction Zone, ,cGhpbGFkZWxwaGlhOjE0NjUy,35.9300003,42.5400009
514,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0NjU1,34.3699989,70.8000031
515,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0NjU4,0.2800000,9.0600004
516,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0NjU5,26.9599991,34.0299988
517,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0NjY1,54.9099998,67.0000000
518,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0NjY2,49.4000015,53.4199982
519,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0NjY2,60.0400009,73.7099991
520,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0NjY3,33.2200012,38.9599991
521,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0NjY5,0.5500000,17.9500008
522,Construction Zone, ,cGhpbGFkZWxwaGlhOjE0Njcw,5.1100001,43.7500000
523,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0Njcx,10.4300003,28.8799992
524,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjE0Njc4,45.6699982,119.9800034
525,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjE0Njc5,0.0000000,65.1622009
526,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjE0Njgw,0.0000000,29.6560993
527,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0Njgy,50.7700005,57.4000015
528,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0Njgy,63.7000008,69.5500031
529,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0Njgy,76.8499985,83.3099976
530,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0Njg0,8.2600002,9.8599997
531,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0Njg0,16.1499996,19.0699997
532,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjE0NzEx,2.8099999,39.6399994
533,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjE0NzEy,7.2199998,73.2900009
534,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjE0NzEz,0.0100000,46.9500008
535,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjE0NzE1,0.0000000,26.6956005
536,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjE0NzIx,0.0100000,1.1400000
537,Bulbout, ,cGhpbGFkZWxwaGlhOjE0NzIx,1.1400000,47.5900002
538,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjE0NzIy,0.0100000,57.0600014
539,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0NzIy,67.2099991,73.7900009
540,Bulbout, ,cGhpbGFkZWxwaGlhOjE0NzIy,34.6300011,40.2200012
541,Bulbout, ,cGhpbGFkZWxwaGlhOjE0NzIz,2.5200000,10.3100004
542,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0NzIz,27.0799999,35.6500015
543,Bulbout, ,cGhpbGFkZWxwaGlhOjE0NzIz,0.0000000,4.2700000
544,Curb Cut, ,cGhpbGFkZWxwaGlhOjE0NzIz,22.2299995,31.7399998
545,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjE0NzI0,7.0100002,24.3700008
546,Bulbout, ,cGhpbGFkZWxwaGlhOjE0NzI1,0.2900000,15.1000004
547,Bulbout, ,cGhpbGFkZWxwaGlhOjE0NzI1,1.0400000,7.8699999
548,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjE0NzMx,0.0000000,68.9934006
549,Bulbout, ,cGhpbGFkZWxwaGlhOjE0NzQx,0.0000000,10.0299997
550,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjE0NzQx,10.0299997,148.4700012
551,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjE0NzQy,3.3699999,137.6799927
552,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjE0NzQ0,1.7900000,90.4300003
553,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjE0NzQ1,2.8299999,7.8499999
554,Bulbout, ,cGhpbGFkZWxwaGlhOjE0NzQ1,7.8499999,34.1599998
555,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjE0NzQ1,34.1599998,39.9399986
556,Curb Cut, ,cGhpbGFkZWxwaGlhOjE1MTI4,46.5600014,60.3800011
557,Curb Cut, ,cGhpbGFkZWxwaGlhOjE1MTI4,76.2300034,114.3399963
558,Curb Cut, ,cGhpbGFkZWxwaGlhOjE1MTI4,134.0000000,148.2500000
559,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjE1MTI5,0.1200000,1.2100000
560,Curb Cut, ,cGhpbGFkZWxwaGlhOjE1MTMx,1.1100000,9.9899998
561,Curb Cut, ,cGhpbGFkZWxwaGlhOjE1MTMx,16.4699993,27.2600002
562,Curb Cut, ,cGhpbGFkZWxwaGlhOjE1MTMy,39.2999992,48.9799995
563,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjE1MTMy,48.9799995,50.6899986
564,Curb Cut, ,cGhpbGFkZWxwaGlhOjE1MTMz,1.6100000,12.7500000
565,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjE1MTMz,12.7500000,22.3500004
566,Curb Cut, ,cGhpbGFkZWxwaGlhOjE1MTMz,49.4500008,60.2299995
567,Curb Cut, ,cGhpbGFkZWxwaGlhOjE1MTMz,99.1500015,107.9199982
568,Curb Cut, ,cGhpbGFkZWxwaGlhOjE1MTMz,121.9300003,130.2700043
569,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjE1MTM0,10.0500002,18.3099995
570,Empty Curb, ,cGhpbGFkZWxwaGlhOjE2MDEz,0.0000000,3.3266799
571,Curb Cut, ,cGhpbGFkZWxwaGlhOjE2MDE3,7.0400000,23.3400002
572,Curb Cut, ,cGhpbGFkZWxwaGlhOjE2MDE3,27.6900005,36.6199989
573,Curb Cut, ,cGhpbGFkZWxwaGlhOjE2MDE5,4.5400000,22.9400005
574,Curb Cut, ,cGhpbGFkZWxwaGlhOjE2MDIw,16.4300003,46.8499985
575,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjE2MDIx,0.0000000,110.3679962
576,Curb Cut, ,cGhpbGFkZWxwaGlhOjE2MDc3,16.4500008,23.7800007
577,Bike Rack, ,cGhpbGFkZWxwaGlhOjE2MDc4,70.2300034,77.0599976
